date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,elo_home,elo_away,diferencia_elo,resultado,puntos_home,puntos_away,dif_goles_home,dif_goles_away,peso_torneo
2018-09-11,Finland,Estonia,1.0,0.0,UEFA Nations League,Turku,Finland,False,1570.0,1503.0,67.0,H,3,0,1.0,-1.0,5
2018-09-11,Hungary,Greece,2.0,1.0,UEFA Nations League,Budapest,Hungary,False,1583.0,1664.0,-81.0,H,3,0,1.0,-1.0,5
2018-09-11,Spain,Croatia,6.0,0.0,UEFA Nations League,Elche,Spain,False,2048.0,1853.0,195.0,H,3,0,6.0,-6.0,5
2018-09-11,Iceland,Belgium,0.0,3.0,UEFA Nations League,Reykjavík,Iceland,False,1787.0,1929.0,-142.0,A,0,3,-3.0,3.0,5
2018-09-12,India,Pakistan,3.0,1.0,SAFF Cup,Dhaka,Bangladesh,True,1162.0,930.0,232.0,H,3,0,2.0,-2.0,5
2018-09-12,Nepal,Maldives,0.0,3.0,SAFF Cup,Dhaka,Bangladesh,True,899.0,945.0,-46.0,A,0,3,-3.0,3.0,5
2018-09-15,Maldives,India,2.0,1.0,SAFF Cup,Dhaka,Bangladesh,True,945.0,1162.0,-217.0,H,3,0,1.0,-1.0,5
2018-09-30,Botswana,Namibia,1.0,0.0,Friendly,Gaborone,Botswana,False,1313.0,1386.0,-73.0,H,3,0,1.0,-1.0,1
2018-10-10,Albania,Jordan,0.0,0.0,Friendly,Elbasan,Albania,False,1635.0,1467.0,168.0,D,1,1,0.0,0.0,1
2018-10-10,Indonesia,Myanmar,3.0,0.0,Friendly,Cikarang,Indonesia,False,1195.0,1072.0,123.0,H,3,0,3.0,-3.0,1
2018-10-10,Italy,Ukraine,1.0,1.0,Friendly,Genoa,Italy,False,1892.0,1742.0,150.0,D,1,1,0.0,0.0,1
2018-10-10,Ethiopia,Kenya,0.0,0.0,African Cup of Nations qualification,Bahir Dar,Ethiopia,False,1279.0,1372.0,-93.0,D,1,1,0.0,0.0,5
2018-10-10,Zambia,Guinea-Bissau,2.0,1.0,African Cup of Nations qualification,Lusaka,Zambia,False,1441.0,1288.0,153.0,H,3,0,1.0,-1.0,5
2018-10-11,Congo,Liberia,3.0,1.0,African Cup of Nations qualification,Brazzaville,Congo,False,1403.0,1329.0,74.0,H,3,0,2.0,-2.0,5
2018-10-11,Wales,Spain,1.0,4.0,Friendly,Cardiff,Wales,False,1672.0,2048.0,-376.0,A,0,3,-3.0,3.0,1
2018-10-11,Kuwait,Lebanon,1.0,0.0,Friendly,Kuwait City,Kuwait,False,1467.0,1458.0,9.0,H,3,0,1.0,-1.0,1
2018-10-11,Bahrain,Syria,0.0,1.0,Friendly,East Riffa,Bahrain,False,1418.0,1611.0,-193.0,A,0,3,-1.0,1.0,1
2018-10-11,Argentina,Iraq,4.0,0.0,Friendly,Riyadh,Saudi Arabia,True,1983.0,1560.0,423.0,H,3,0,4.0,-4.0,1
2018-10-11,Kosovo,Malta,3.0,1.0,UEFA Nations League,Pristina,Kosovo,False,1405.0,1204.0,201.0,H,3,0,2.0,-2.0,5
2018-10-11,France,Iceland,2.0,2.0,Friendly,Guingamp,France,False,1994.0,1787.0,207.0,D,1,1,0.0,0.0,1
2018-10-11,Lithuania,Romania,1.0,2.0,UEFA Nations League,Vilnius,Lithuania,False,1411.0,1705.0,-294.0,A,0,3,-1.0,1.0,5
2018-10-11,Montenegro,Serbia,0.0,2.0,UEFA Nations League,Podgorica,Montenegro,False,1609.0,1770.0,-161.0,A,0,3,-2.0,2.0,5
2018-10-11,Israel,Scotland,2.0,1.0,UEFA Nations League,Haifa,Israel,False,1574.0,1717.0,-143.0,H,3,0,1.0,-1.0,5
2018-10-11,Russia,Sweden,0.0,0.0,UEFA Nations League,Kaliningrad,Russia,False,1684.0,1795.0,-111.0,D,1,1,0.0,0.0,5
2018-10-11,Poland,Portugal,2.0,3.0,UEFA Nations League,Chorzów,Poland,False,1830.0,2000.0,-170.0,A,0,3,-1.0,1.0,5
2018-10-12,Angola,Mauritania,4.0,1.0,African Cup of Nations qualification,Luanda,Angola,False,1252.0,1330.0,-78.0,H,3,0,3.0,-3.0,5
2018-10-12,Egypt,Eswatini,4.0,1.0,African Cup of Nations qualification,Cairo,Egypt,False,1641.0,1255.0,386.0,H,3,0,3.0,-3.0,5
2018-10-12,Mali,Burundi,0.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,1531.0,1311.0,220.0,D,1,1,0.0,0.0,5
2018-10-12,Grenada,Cuba,0.0,2.0,CONCACAF Nations League qualification,St. George's,Grenada,False,1112.0,1287.0,-175.0,A,0,3,-2.0,2.0,5
2018-10-12,Algeria,Benin,2.0,0.0,African Cup of Nations qualification,Blida,Algeria,False,1505.0,1415.0,90.0,H,3,0,2.0,-2.0,5
2018-10-12,Guinea,Rwanda,2.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False,1534.0,1315.0,219.0,H,3,0,2.0,-2.0,5
2018-10-12,Cameroon,Malawi,1.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,1691.0,1274.0,417.0,H,3,0,1.0,-1.0,5
2018-10-12,Togo,Gambia,1.0,1.0,African Cup of Nations qualification,Lomé,Togo,False,1395.0,1298.0,97.0,D,1,1,0.0,0.0,5
2018-10-12,Singapore,Mongolia,2.0,0.0,Friendly,Bishan,Singapore,False,1043.0,660.0,383.0,H,3,0,2.0,-2.0,1
2018-10-12,Belgium,Switzerland,2.0,1.0,UEFA Nations League,Brussels,Belgium,False,1929.0,1878.0,51.0,H,3,0,1.0,-1.0,5
2018-10-12,Estonia,Finland,0.0,1.0,UEFA Nations League,Tallinn,Estonia,False,1503.0,1570.0,-67.0,A,0,3,-1.0,1.0,5
2018-10-12,Greece,Hungary,1.0,0.0,UEFA Nations League,Athens,Greece,False,1664.0,1583.0,81.0,H,3,0,1.0,-1.0,5
2018-10-12,Belarus,Luxembourg,1.0,0.0,UEFA Nations League,Minsk,Belarus,False,1530.0,1325.0,205.0,H,3,0,1.0,-1.0,5
2018-10-12,Croatia,England,0.0,0.0,UEFA Nations League,Rijeka,Croatia,False,1853.0,1940.0,-87.0,D,1,1,0.0,0.0,5
2018-10-12,Japan,Panama,3.0,0.0,Kirin Challenge Cup,Niigata,Japan,False,1693.0,1661.0,32.0,H,3,0,3.0,-3.0,5
2018-10-12,Peru,Chile,3.0,0.0,Friendly,Miami Gardens,United States,True,1906.0,1873.0,33.0,H,3,0,3.0,-3.0,1
2018-10-12,Qatar,Ecuador,4.0,3.0,Friendly,Doha,Qatar,False,1488.0,1747.0,-259.0,H,3,0,1.0,-1.0,1
2018-10-13,Senegal,Sudan,3.0,0.0,African Cup of Nations qualification,Dakar,Senegal,False,1742.0,1299.0,443.0,H,3,0,3.0,-3.0,5
2018-10-13,Morocco,Comoros,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,1709.0,1019.0,690.0,H,3,0,1.0,-1.0,5
2018-10-13,Tunisia,Niger,1.0,0.0,African Cup of Nations qualification,Radès,Tunisia,False,1653.0,1287.0,366.0,H,3,0,1.0,-1.0,5
2018-10-13,Mozambique,Namibia,1.0,2.0,African Cup of Nations qualification,Maputo,Mozambique,False,1311.0,1386.0,-75.0,A,0,3,-1.0,1.0,5
2018-10-13,Uganda,Lesotho,3.0,0.0,African Cup of Nations qualification,Kira,Uganda,False,1452.0,1316.0,136.0,H,3,0,3.0,-3.0,5
2018-10-13,Nigeria,Libya,4.0,0.0,African Cup of Nations qualification,Uyo,Nigeria,False,1698.0,1462.0,236.0,H,3,0,4.0,-4.0,5
2018-10-13,Oman,Philippines,1.0,1.0,Friendly,Al Rayyan,Qatar,True,1540.0,1190.0,350.0,D,1,1,0.0,0.0,1
2018-10-13,Netherlands,Germany,3.0,0.0,UEFA Nations League,Amsterdam,Netherlands,False,1872.0,2091.0,-219.0,H,3,0,3.0,-3.0,5
2018-10-13,Bulgaria,Cyprus,2.0,1.0,UEFA Nations League,Sofia,Bulgaria,False,1610.0,1421.0,189.0,H,3,0,1.0,-1.0,5
2018-10-13,Latvia,Kazakhstan,1.0,1.0,UEFA Nations League,Riga,Latvia,False,1375.0,1368.0,7.0,D,1,1,0.0,0.0,5
2018-10-13,Norway,Slovenia,1.0,0.0,UEFA Nations League,Oslo,Norway,False,1561.0,1606.0,-45.0,H,3,0,1.0,-1.0,5
2018-10-13,Armenia,Gibraltar,0.0,1.0,UEFA Nations League,Yerevan,Armenia,False,1463.0,1078.0,385.0,A,0,3,-1.0,1.0,5
2018-10-13,Myanmar,Bolivia,0.0,3.0,Friendly,Yangon,Myanmar,False,1072.0,1706.0,-634.0,A,0,3,-3.0,3.0,1
2018-10-13,Georgia,Andorra,3.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,1506.0,1012.0,494.0,H,3,0,3.0,-3.0,5
2018-10-14,Guinea-Bissau,Zambia,2.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,1288.0,1441.0,-153.0,H,3,0,1.0,-1.0,5
2018-10-14,Kenya,Ethiopia,3.0,0.0,African Cup of Nations qualification,Nairobi,Kenya,False,1372.0,1279.0,93.0,H,3,0,3.0,-3.0,5
2018-10-14,Nicaragua,Anguilla,6.0,0.0,CONCACAF Nations League qualification,Heredia,Costa Rica,True,1252.0,566.0,686.0,H,3,0,6.0,-6.0,5
2018-10-14,Montserrat,Belize,1.0,0.0,CONCACAF Nations League qualification,Lookout,Montserrat,False,535.0,1199.0,-664.0,H,3,0,1.0,-1.0,5
2018-10-14,Bonaire,Jamaica,0.0,6.0,CONCACAF Nations League qualification,Willemstad,Curaçao,True,1122.0,1495.0,-373.0,A,0,3,-6.0,6.0,5
2018-10-14,Romania,Serbia,0.0,0.0,UEFA Nations League,Bucharest,Romania,False,1705.0,1770.0,-65.0,D,1,1,0.0,0.0,5
2018-10-14,Azerbaijan,Malta,1.0,1.0,UEFA Nations League,Baku,Azerbaijan,False,1392.0,1204.0,188.0,D,1,1,0.0,0.0,5
2018-10-14,Lithuania,Montenegro,1.0,4.0,UEFA Nations League,Vilnius,Lithuania,False,1411.0,1609.0,-198.0,A,0,3,-3.0,3.0,5
2018-10-14,Israel,Albania,2.0,0.0,UEFA Nations League,Beer Sheva,Israel,False,1574.0,1635.0,-61.0,H,3,0,2.0,-2.0,5
2018-10-14,Russia,Turkey,2.0,0.0,UEFA Nations League,Sochi,Russia,False,1684.0,1726.0,-42.0,H,3,0,2.0,-2.0,5
2018-10-14,Poland,Italy,0.0,1.0,UEFA Nations League,Chorzów,Poland,False,1830.0,1892.0,-62.0,A,0,3,-1.0,1.0,5
2018-10-14,Scotland,Portugal,1.0,3.0,Friendly,Glasgow,Scotland,False,1717.0,2000.0,-283.0,A,0,3,-2.0,2.0,1
2018-10-15,Kuwait,Australia,0.0,4.0,Friendly,Kuwait City,Kuwait,False,1467.0,1734.0,-267.0,A,0,3,-4.0,4.0,1
2018-10-15,Croatia,Jordan,2.0,1.0,Friendly,Rijeka,Croatia,False,1853.0,1467.0,386.0,H,3,0,1.0,-1.0,1
2018-10-15,Estonia,Hungary,3.0,3.0,UEFA Nations League,Tallinn,Estonia,False,1503.0,1583.0,-80.0,D,1,1,0.0,0.0,5
2018-10-15,Spain,England,2.0,3.0,UEFA Nations League,Seville,Spain,False,2048.0,1940.0,108.0,A,0,3,-1.0,1.0,5
2018-10-15,Iceland,Switzerland,1.0,2.0,UEFA Nations League,Reykjavík,Iceland,False,1787.0,1878.0,-91.0,A,0,3,-1.0,1.0,5
2018-10-15,Finland,Greece,2.0,0.0,UEFA Nations League,Tampere,Finland,False,1570.0,1664.0,-94.0,H,3,0,2.0,-2.0,5
2018-10-16,Burundi,Mali,1.0,1.0,African Cup of Nations qualification,Bujumbura,Burundi,False,1311.0,1531.0,-220.0,D,1,1,0.0,0.0,5
2018-10-16,Benin,Algeria,1.0,0.0,African Cup of Nations qualification,Cotonou,Benin,False,1415.0,1505.0,-90.0,H,3,0,1.0,-1.0,5
2018-10-16,Liberia,Congo,2.0,1.0,African Cup of Nations qualification,Monrovia,Liberia,False,1329.0,1403.0,-74.0,H,3,0,1.0,-1.0,5
2018-10-16,Mauritania,Angola,1.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,1330.0,1252.0,78.0,H,3,0,1.0,-1.0,5
2018-10-16,Eswatini,Egypt,0.0,2.0,African Cup of Nations qualification,Manzini,Eswatini,False,1255.0,1641.0,-386.0,A,0,3,-2.0,2.0,5
2018-10-16,Argentina,Brazil,0.0,1.0,Superclásico de las Américas,Jeddah,Saudi Arabia,True,1983.0,2130.0,-147.0,A,0,3,-1.0,1.0,5
2018-10-16,Canada,Dominica,5.0,0.0,CONCACAF Nations League qualification,Toronto,Canada,False,1521.0,968.0,553.0,H,3,0,5.0,-5.0,5
2018-10-16,Guadeloupe,Aruba,0.0,0.0,CONCACAF Nations League qualification,Les Abymes,Guadeloupe,False,1285.0,929.0,356.0,D,1,1,0.0,0.0,5
2018-10-16,Sudan,Senegal,0.0,1.0,African Cup of Nations qualification,Khartoum,Sudan,False,1299.0,1742.0,-443.0,A,0,3,-1.0,1.0,5
2018-10-16,Comoros,Morocco,2.0,2.0,African Cup of Nations qualification,Mitsamiouli,Comoros,False,1019.0,1709.0,-690.0,D,1,1,0.0,0.0,5
2018-10-16,Gambia,Togo,0.0,1.0,African Cup of Nations qualification,Bakau,Gambia,False,1298.0,1395.0,-97.0,A,0,3,-1.0,1.0,5
2018-10-16,Libya,Nigeria,2.0,3.0,African Cup of Nations qualification,Sfax,Tunisia,True,1462.0,1698.0,-236.0,A,0,3,-1.0,1.0,5
2018-10-16,Rwanda,Guinea,1.0,1.0,African Cup of Nations qualification,Kigali,Rwanda,False,1315.0,1534.0,-219.0,D,1,1,0.0,0.0,5
2018-10-16,Lesotho,Uganda,0.0,2.0,African Cup of Nations qualification,Maseru,Lesotho,False,1316.0,1452.0,-136.0,A,0,3,-2.0,2.0,5
2018-10-16,Niger,Tunisia,1.0,2.0,African Cup of Nations qualification,Niamey,Niger,False,1287.0,1653.0,-366.0,A,0,3,-1.0,1.0,5
2018-10-16,Namibia,Mozambique,1.0,0.0,African Cup of Nations qualification,Windhoek,Namibia,False,1386.0,1311.0,75.0,H,3,0,1.0,-1.0,5
2018-10-16,Malawi,Cameroon,0.0,0.0,African Cup of Nations qualification,Blantyre,Malawi,False,1274.0,1691.0,-417.0,D,1,1,0.0,0.0,5
2018-10-16,Norway,Bulgaria,1.0,0.0,UEFA Nations League,Oslo,Norway,False,1561.0,1610.0,-49.0,H,3,0,1.0,-1.0,5
2018-10-16,Uzbekistan,Qatar,2.0,0.0,Friendly,Tashkent,Uzbekistan,False,1608.0,1488.0,120.0,H,3,0,2.0,-2.0,1
2018-10-16,France,Germany,2.0,1.0,UEFA Nations League,Paris,France,False,1994.0,2091.0,-97.0,H,3,0,1.0,-1.0,5
2018-10-16,Slovenia,Cyprus,1.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,1606.0,1421.0,185.0,D,1,1,0.0,0.0,5
2018-10-16,Kazakhstan,Andorra,4.0,0.0,UEFA Nations League,Astana,Kazakhstan,False,1368.0,1012.0,356.0,H,3,0,4.0,-4.0,5
2018-10-16,Latvia,Georgia,0.0,3.0,UEFA Nations League,Riga,Latvia,False,1375.0,1506.0,-131.0,A,0,3,-3.0,3.0,5
2018-10-16,Gibraltar,Liechtenstein,2.0,1.0,UEFA Nations League,Gibraltar,Gibraltar,False,1078.0,1202.0,-124.0,H,3,0,1.0,-1.0,5
2018-10-16,Belgium,Netherlands,1.0,1.0,Friendly,Brussels,Belgium,False,1929.0,1872.0,57.0,D,1,1,0.0,0.0,1
2018-10-16,Cambodia,Singapore,1.0,2.0,Friendly,Phnom Penh,Cambodia,False,821.0,1043.0,-222.0,A,0,3,-1.0,1.0,1
2018-10-16,Bahrain,Myanmar,4.0,1.0,Friendly,East Riffa,Bahrain,False,1418.0,1072.0,346.0,H,3,0,3.0,-3.0,1
2018-10-16,Denmark,Austria,2.0,0.0,Friendly,Herning,Denmark,False,1841.0,1725.0,116.0,H,3,0,2.0,-2.0,1
2018-10-16,Sweden,Slovakia,1.0,1.0,Friendly,Stockholm,Sweden,False,1795.0,1766.0,29.0,D,1,1,0.0,0.0,1
2018-10-16,Mexico,Chile,0.0,1.0,Friendly,Querétaro,Mexico,False,1858.0,1873.0,-15.0,A,0,3,-1.0,1.0,1
2018-10-16,Malaysia,Kyrgyzstan,0.0,1.0,Friendly,Malacca City,Malaysia,False,1055.0,1246.0,-191.0,A,0,3,-1.0,1.0,1
2018-10-16,Oman,Ecuador,0.0,0.0,Friendly,Doha,Qatar,True,1540.0,1747.0,-207.0,D,1,1,0.0,0.0,1
2018-10-16,Japan,Uruguay,4.0,3.0,Kirin Challenge Cup,Saitama,Japan,False,1693.0,1876.0,-183.0,H,3,0,1.0,-1.0,5
2018-10-16,Iran,Bolivia,2.0,1.0,Friendly,Tehran,Iran,False,1796.0,1706.0,90.0,H,3,0,1.0,-1.0,1
2018-10-16,Laos,Mongolia,1.0,4.0,Friendly,Vientiane,Laos,False,770.0,660.0,110.0,A,0,3,-3.0,3.0,1
2018-11-03,Malaysia,Maldives,3.0,0.0,Friendly,Kuala Lumpur,Malaysia,False,1055.0,945.0,110.0,H,3,0,3.0,-3.0,1
2018-11-08,Cambodia,Malaysia,0.0,1.0,AFF Championship,Phnom Penh,Cambodia,False,821.0,1055.0,-234.0,A,0,3,-1.0,1.0,5
2018-11-08,Laos,Vietnam,0.0,3.0,AFF Championship,Vientiane,Laos,False,770.0,1288.0,-518.0,A,0,3,-3.0,3.0,5
2018-11-09,Singapore,Indonesia,1.0,0.0,AFF Championship,Kallang,Singapore,False,1043.0,1195.0,-152.0,H,3,0,1.0,-1.0,5
2018-11-12,Malaysia,Laos,3.0,1.0,AFF Championship,Kuala Lumpur,Malaysia,False,1055.0,770.0,285.0,H,3,0,2.0,-2.0,5
2018-11-12,Myanmar,Cambodia,4.0,1.0,AFF Championship,Mandalay,Myanmar,False,1072.0,821.0,251.0,H,3,0,3.0,-3.0,5
2018-11-13,Philippines,Singapore,1.0,0.0,AFF Championship,Bacolod,Philippines,False,1190.0,1043.0,147.0,H,3,0,1.0,-1.0,5
2018-11-13,Taiwan,Mongolia,2.0,1.0,EAFF Championship,Taipei,Taiwan,False,986.0,660.0,326.0,H,3,0,1.0,-1.0,5
2018-11-14,Switzerland,Qatar,0.0,1.0,Friendly,Lugano,Switzerland,False,1878.0,1488.0,390.0,A,0,3,-1.0,1.0,1
2018-11-15,Uzbekistan,Lebanon,0.0,0.0,Friendly,Robina,Australia,True,1608.0,1458.0,150.0,D,1,1,0.0,0.0,1
2018-11-15,Peru,Ecuador,0.0,2.0,Friendly,Lima,Peru,False,1906.0,1747.0,159.0,A,0,3,-2.0,2.0,1
2018-11-15,Israel,Guatemala,7.0,0.0,Friendly,Netanya,Israel,False,1574.0,1510.0,64.0,H,3,0,7.0,-7.0,1
2018-11-15,Germany,Russia,3.0,0.0,Friendly,Leipzig,Germany,False,2091.0,1684.0,407.0,H,3,0,3.0,-3.0,1
2018-11-15,Luxembourg,Belarus,0.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,False,1325.0,1530.0,-205.0,A,0,3,-2.0,2.0,5
2018-11-15,Kazakhstan,Latvia,1.0,1.0,UEFA Nations League,Astana,Kazakhstan,False,1368.0,1375.0,-7.0,D,1,1,0.0,0.0,5
2018-11-15,Andorra,Georgia,1.0,1.0,UEFA Nations League,Andorra la Vella,Andorra,False,1012.0,1506.0,-494.0,D,1,1,0.0,0.0,5
2018-11-15,Greece,Finland,1.0,0.0,UEFA Nations League,Athens,Greece,False,1664.0,1570.0,94.0,H,3,0,1.0,-1.0,5
2018-11-15,Hungary,Estonia,2.0,0.0,UEFA Nations League,Budapest,Hungary,False,1583.0,1503.0,80.0,H,3,0,2.0,-2.0,5
2018-11-15,Croatia,Spain,3.0,2.0,UEFA Nations League,Zagreb,Croatia,False,1853.0,2048.0,-195.0,H,3,0,1.0,-1.0,5
2018-11-15,Belgium,Iceland,2.0,0.0,UEFA Nations League,Brussels,Belgium,False,1929.0,1787.0,142.0,H,3,0,2.0,-2.0,5
2018-11-16,Laos,Myanmar,1.0,3.0,AFF Championship,Vientiane,Laos,False,770.0,1072.0,-302.0,A,0,3,-2.0,2.0,5
2018-11-16,Vietnam,Malaysia,2.0,0.0,AFF Championship,Hanoi,Vietnam,False,1288.0,1055.0,233.0,H,3,0,2.0,-2.0,5
2018-11-16,Morocco,Cameroon,2.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,1709.0,1691.0,18.0,H,3,0,2.0,-2.0,5
2018-11-16,Egypt,Tunisia,3.0,2.0,African Cup of Nations qualification,Alexandria,Egypt,False,1641.0,1653.0,-12.0,H,3,0,1.0,-1.0,5
2018-11-16,Aruba,Montserrat,0.0,2.0,CONCACAF Nations League qualification,Willemstad,Curaçao,True,929.0,535.0,394.0,A,0,3,-2.0,2.0,5
2018-11-16,Cyprus,Bulgaria,1.0,1.0,UEFA Nations League,Nicosia,Cyprus,False,1421.0,1610.0,-189.0,D,1,1,0.0,0.0,5
2018-11-16,Oman,Syria,1.0,1.0,Friendly,Muscat,Oman,False,1540.0,1611.0,-71.0,D,1,1,0.0,0.0,1
2018-11-16,Palestine,Pakistan,2.0,1.0,Friendly,Al-Ram,Palestine,False,1403.0,930.0,473.0,H,3,0,1.0,-1.0,1
2018-11-16,Netherlands,France,2.0,0.0,UEFA Nations League,Rotterdam,Netherlands,False,1872.0,1994.0,-122.0,H,3,0,2.0,-2.0,5
2018-11-16,Slovakia,Ukraine,4.0,1.0,UEFA Nations League,Trnava,Slovakia,False,1766.0,1742.0,24.0,H,3,0,3.0,-3.0,5
2018-11-16,Slovenia,Norway,1.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,1606.0,1561.0,45.0,D,1,1,0.0,0.0,5
2018-11-16,Gibraltar,Armenia,2.0,6.0,UEFA Nations League,Gibraltar,Gibraltar,False,1078.0,1463.0,-385.0,A,0,3,-4.0,4.0,5
2018-11-16,Wales,Denmark,1.0,2.0,UEFA Nations League,Cardiff,Wales,False,1672.0,1841.0,-169.0,A,0,3,-1.0,1.0,5
2018-11-16,Argentina,Mexico,2.0,0.0,Friendly,Córdoba,Argentina,False,1983.0,1858.0,125.0,H,3,0,2.0,-2.0,1
2018-11-16,Brazil,Uruguay,1.0,0.0,Friendly,London,England,True,2130.0,1876.0,254.0,H,3,0,1.0,-1.0,1
2018-11-16,Japan,Venezuela,1.0,1.0,Kirin Challenge Cup,Ōita,Japan,False,1693.0,1747.0,-54.0,D,1,1,0.0,0.0,5
2018-11-16,Honduras,Panama,1.0,0.0,Friendly,Tegucigalpa,Honduras,False,1626.0,1661.0,-35.0,H,3,0,1.0,-1.0,1
2018-11-17,Namibia,Guinea-Bissau,0.0,0.0,African Cup of Nations qualification,Windhoek,Namibia,False,1381.0,1309.0,72.0,D,1,1,0.0,0.0,5
2018-11-17,Jamaica,Suriname,2.0,1.0,CONCACAF Nations League qualification,Kingston,Jamaica,False,1568.0,1257.0,311.0,H,3,0,1.0,-1.0,5
2018-11-17,Comoros,Malawi,2.0,1.0,African Cup of Nations qualification,Moroni,Comoros,False,1090.0,1250.0,-160.0,H,3,0,1.0,-1.0,5
2018-11-17,Nicaragua,Haiti,0.0,2.0,CONCACAF Nations League qualification,Managua,Nicaragua,False,1279.0,1521.0,-242.0,A,0,3,-2.0,2.0,5
2018-11-17,Gambia,Benin,3.0,1.0,African Cup of Nations qualification,Bakau,Gambia,False,1303.0,1386.0,-83.0,H,3,0,2.0,-2.0,5
2018-11-17,Gabon,Mali,0.0,1.0,African Cup of Nations qualification,Libreville,Gabon,False,1404.0,1527.0,-123.0,A,0,3,-1.0,1.0,5
2018-11-17,Seychelles,Libya,1.0,8.0,African Cup of Nations qualification,Victoria,Seychelles,False,966.0,1473.0,-507.0,A,0,3,-7.0,7.0,5
2018-11-17,Thailand,Indonesia,4.0,2.0,AFF Championship,Bangkok,Thailand,False,1412.0,1208.0,204.0,H,3,0,2.0,-2.0,5
2018-11-17,Turkey,Sweden,0.0,1.0,UEFA Nations League,Konya,Turkey,False,1692.0,1834.0,-142.0,A,0,3,-1.0,1.0,5
2018-11-17,Albania,Scotland,0.0,4.0,UEFA Nations League,Shkodër,Albania,False,1499.0,1712.0,-213.0,A,0,3,-4.0,4.0,5
2018-11-17,Serbia,Montenegro,2.0,1.0,UEFA Nations League,Belgrade,Serbia,False,1804.0,1606.0,198.0,H,3,0,1.0,-1.0,5
2018-11-17,Romania,Lithuania,3.0,0.0,UEFA Nations League,Ploiești,Romania,False,1733.0,1340.0,393.0,H,3,0,3.0,-3.0,5
2018-11-17,Italy,Portugal,0.0,0.0,UEFA Nations League,Milan,Italy,False,1882.0,1974.0,-92.0,D,1,1,0.0,0.0,5
2018-11-17,Jordan,India,2.0,1.0,Friendly,Amman,Jordan,False,1469.0,1213.0,256.0,H,3,0,1.0,-1.0,1
2018-11-17,Malta,Kosovo,0.0,5.0,UEFA Nations League,Attard,Malta,False,1179.0,1474.0,-295.0,A,0,3,-5.0,5.0,5
2018-11-18,Madagascar,Sudan,1.0,3.0,African Cup of Nations qualification,Antananarivo,Madagascar,False,1252.0,1299.0,-47.0,A,0,3,-2.0,2.0,5
2018-11-18,Togo,Algeria,1.0,4.0,African Cup of Nations qualification,Lomé,Togo,False,1395.0,1505.0,-110.0,A,0,3,-3.0,3.0,5
2018-11-18,Liberia,Zimbabwe,1.0,0.0,African Cup of Nations qualification,Monrovia,Liberia,False,1329.0,1436.0,-107.0,H,3,0,1.0,-1.0,5
2018-11-18,Mauritania,Botswana,2.0,1.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,1330.0,1313.0,17.0,H,3,0,1.0,-1.0,5
2018-11-18,Eswatini,Niger,1.0,2.0,African Cup of Nations qualification,Manzini,Eswatini,False,1255.0,1287.0,-32.0,A,0,3,-1.0,1.0,5
2018-11-18,Mozambique,Zambia,1.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,1311.0,1441.0,-130.0,H,3,0,1.0,-1.0,5
2018-11-18,Lesotho,Tanzania,1.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,1316.0,1312.0,4.0,H,3,0,1.0,-1.0,5
2018-11-18,Bahamas,Anguilla,1.0,1.0,CONCACAF Nations League qualification,Nassau,Bahamas,False,845.0,566.0,279.0,D,1,1,0.0,0.0,5
2018-11-18,Greece,Estonia,0.0,1.0,UEFA Nations League,Athens,Greece,False,1664.0,1503.0,161.0,A,0,3,-1.0,1.0,5
2018-11-18,Ethiopia,Ghana,0.0,2.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,1279.0,1617.0,-338.0,A,0,3,-2.0,2.0,5
2018-11-18,Hungary,Finland,2.0,0.0,UEFA Nations League,Budapest,Hungary,False,1583.0,1570.0,13.0,H,3,0,2.0,-2.0,5
2018-11-18,England,Croatia,2.0,1.0,UEFA Nations League,London,England,False,1940.0,1853.0,87.0,H,3,0,1.0,-1.0,5
2018-11-18,Switzerland,Belgium,5.0,2.0,UEFA Nations League,Lucerne,Switzerland,False,1878.0,1929.0,-51.0,H,3,0,3.0,-3.0,5
2018-11-19,Iceland,Qatar,2.0,2.0,Friendly,Eupen,Belgium,True,1787.0,1488.0,299.0,D,1,1,0.0,0.0,1
2018-11-19,Oman,Bahrain,2.0,1.0,Friendly,Muscat,Oman,False,1540.0,1418.0,122.0,H,3,0,1.0,-1.0,1
2018-11-19,Liechtenstein,Armenia,2.0,2.0,UEFA Nations League,Vaduz,Liechtenstein,False,1202.0,1463.0,-261.0,D,1,1,0.0,0.0,5
